Price,Location,City,Area,No. of Bedrooms,No. of Bathrooms,No.of floor,ATM,School,24X7Security,CarParking,Hospital,Latitude,Longitude
7850000,Begur,Bangalore,1368,2,2,0,1,1,1,1,1,41.9541918,3.2088349
7100000,Begur,Bangalore,1368,2,2,0,1,1,1,1,1,41.9541918,3.2088349
7100000,Begur,Bangalore,1372,2,2,0,1,1,1,1,1,41.9541918,3.2088349
8250000,Begur,Bangalore,1375,3,3,1,1,0,1,1,0,41.9541918,3.2088349
7150000,Begur,Bangalore,1375,3,3,1,1,0,1,1,0,41.9541918,3.2088349
7130000,Begur,Bangalore,1375,2,2,0,1,1,1,1,1,41.9541918,3.2088349
3800000,Begur,Bangalore,1375,3,3,1,1,1,1,1,1,41.9541918,3.2088349
7140000,Begur,Bangalore,1376,2,2,0,1,1,1,1,1,41.9541918,3.2088349
6656111,Begur,Bangalore,1387,3,3,1,0,0,1,1,0,41.9541918,3.2088349
6720000,Begur,Bangalore,1400,3,3,1,0,0,1,1,0,41.9541918,3.2088349
8116000,Begur,Bangalore,1410,3,3,1,1,1,1,1,1,41.9541918,3.2088349
7331111,Begur,Bangalore,1410,3,3,1,1,1,1,1,1,41.9541918,3.2088349
6628000,Begur,Bangalore,1410,3,3,1,1,1,1,1,1,41.9541918,3.2088349
4100000,Begur,Bangalore,1412,3,3,1,1,1,1,1,1,41.9541918,3.2088349
8583000,Begur,Bangalore,1413,2,2,0,1,1,1,1,1,41.9541918,3.2088349
8868000,Begur,Bangalore,1417,2,2,0,0,0,1,1,0,41.9541918,3.2088349
8411000,Begur,Bangalore,1417,2,2,0,1,1,1,1,1,41.9541918,3.2088349
6813000,Begur,Bangalore,1450,3,3,1,1,1,1,1,1,41.9541918,3.2088349
3030000,Begur,Bangalore,1476,3,3,1,1,1,1,1,1,41.9541918,3.2088349
7838000,Begur,Bangalore,1487,3,3,1,1,1,1,1,1,41.9541918,3.2088349
8256000,Begur,Bangalore,1503,2,2,0,1,1,1,1,1,41.9541918,3.2088349
7020000,Begur,Bangalore,1510,3,3,1,1,1,1,1,1,41.9541918,3.2088349
7020000,Begur,Bangalore,1510,3,3,1,1,1,1,1,1,41.9541918,3.2088349
7150000,Begur,Bangalore,1518,3,3,1,1,1,1,1,1,41.9541918,3.2088349
3100000,Begur,Bangalore,1568,3,3,1,1,1,1,1,1,41.9541918,3.2088349
7500000,Begur,Bangalore,1576,3,3,1,1,1,1,1,1,41.9541918,3.2088349
4670000,Begur,Bangalore,1576,3,3,1,1,1,1,1,1,41.9541918,3.2088349
4140000,Begur,Bangalore,1576,3,3,1,1,1,1,1,1,41.9541918,3.2088349
7540000,Begur,Bangalore,1610,3,3,1,1,1,1,1,1,41.9541918,3.2088349
6650000,Begur,Bangalore,1610,3,3,1,1,1,1,1,1,41.9541918,3.2088349
5610000,Begur,Bangalore,1610,3,3,1,1,1,1,1,1,41.9541918,3.2088349
8140000,Begur,Bangalore,1614,3,3,1,1,1,1,1,1,41.9541918,3.2088349
7223111,Begur,Bangalore,1720,3,3,1,0,0,1,1,0,41.9541918,3.2088349
7184111,Begur,Bangalore,1814,3,3,1,1,1,1,1,1,41.9541918,3.2088349
5810000,Begur,Bangalore,1850,3,3,1,1,1,1,1,1,41.9541918,3.2088349
4864000,Begur Road,Bangalore,838,2,2,0,1,1,1,1,1,12.9058539,77.6277243
3416000,Begur Road,Bangalore,874,2,2,0,1,1,1,1,1,12.9058539,77.6277243
8700000,Begur Road,Bangalore,1225,3,3,1,1,1,1,1,1,12.9058539,77.6277243
4471000,Begur Road,Bangalore,1230,2,2,0,1,1,1,1,1,12.9058539,77.6277243
4173000,Bellandur,Bangalore,445,1,1,0,1,1,1,1,1,12.93103185,77.6782471
5187000,Bellandur,Bangalore,615,1,1,0,1,1,1,1,1,12.93103185,77.6782471
6648111,Bellandur,Bangalore,634,1,1,0,1,1,1,1,1,12.93103185,77.6782471
7645111,Bellandur,Bangalore,841,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8371000,Bellandur,Bangalore,844,2,2,0,1,1,1,1,1,12.93103185,77.6782471
5331000,Bellandur,Bangalore,851,2,2,0,1,1,1,1,1,12.93103185,77.6782471
7884000,Bellandur,Bangalore,1100,2,2,0,1,1,1,1,1,12.93103185,77.6782471
7200000,Bellandur,Bangalore,1115,2,2,0,0,0,1,0,0,12.93103185,77.6782471
8183000,Bellandur,Bangalore,1120,2,2,0,1,1,1,1,1,12.93103185,77.6782471
4335000,Bellandur,Bangalore,1146,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8240000,Bellandur,Bangalore,1150,2,2,0,1,1,1,1,1,12.93103185,77.6782471
4810000,Bellandur,Bangalore,1150,3,3,1,1,1,1,1,1,12.93103185,77.6782471
8211000,Bellandur,Bangalore,1151,2,2,0,1,1,1,1,1,12.93103185,77.6782471
4461000,Bellandur,Bangalore,1152,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8120000,Bellandur,Bangalore,1161,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8240000,Bellandur,Bangalore,1170,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8161000,Bellandur,Bangalore,1184,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8247000,Bellandur,Bangalore,1185,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8345111,Bellandur,Bangalore,1211,2,2,0,1,1,1,1,1,12.93103185,77.6782471
7012000,Bellandur,Bangalore,1275,3,3,1,0,0,1,1,0,12.93103185,77.6782471
7718000,Bellandur,Bangalore,1310,2,2,0,1,1,1,1,1,12.93103185,77.6782471
7201111,Bellandur,Bangalore,1311,3,3,1,0,0,1,1,0,12.93103185,77.6782471
7201111,Bellandur,Bangalore,1311,3,3,1,0,0,1,1,0,12.93103185,77.6782471
7201111,Bellandur,Bangalore,1311,3,3,1,0,0,1,1,0,12.93103185,77.6782471
8400000,Bellandur,Bangalore,1314,3,3,1,1,1,1,1,1,12.93103185,77.6782471
8206000,Bellandur,Bangalore,1315,3,3,1,1,1,1,1,1,12.93103185,77.6782471
7208000,Bellandur,Bangalore,1320,3,3,1,1,1,1,1,1,12.93103185,77.6782471
6038000,Bellandur,Bangalore,1330,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8506000,Bellandur,Bangalore,1351,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8606000,Bellandur,Bangalore,1357,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8115000,Bellandur,Bangalore,1410,3,3,1,0,0,1,1,0,12.93103185,77.6782471
8806000,Bellandur,Bangalore,1438,3,3,1,1,1,1,1,1,12.93103185,77.6782471
8808000,Bellandur,Bangalore,1452,3,3,1,1,1,1,1,1,12.93103185,77.6782471
8451000,Bellandur,Bangalore,1475,3,3,1,1,1,1,1,1,12.93103185,77.6782471
8300000,Bellandur,Bangalore,1650,3,3,1,1,1,1,1,1,12.93103185,77.6782471
7100000,Bellandur,Bangalore,1660,3,3,1,1,1,1,1,1,12.93103185,77.6782471
4133000,Bellandur,Bangalore,1808,3,3,1,1,1,1,1,1,12.93103185,77.6782471
3861000,Bellandur,Bangalore,1830,3,3,1,1,1,1,1,1,12.93103185,77.6782471
8150000,Bellandur,Bangalore,1880,2,2,0,1,1,1,1,1,12.93103185,77.6782471
8345111,Bellandur,Bangalore,2120,3,3,1,1,1,1,1,1,12.93103185,77.6782471
3236111,Bellandur,Bangalore,2511,4,4,1,1,1,1,1,1,12.93103185,77.6782471
6528000,Bellandur,Bangalore,2513,4,4,1,1,1,1,1,1,12.93103185,77.6782471
3861000,Bellari Road,Bangalore,1310,2,2,0,1,1,1,1,1,9.9279861,76.7090204
6500000,BEML Layout,Bangalore,1130,2,2,0,1,1,1,1,1,13.15125255,77.66932628
6212000,BEML Layout,Bangalore,1280,3,3,1,1,1,1,1,1,13.15125255,77.66932628
3800000,BEML Layout,Bangalore,1300,3,3,1,1,1,1,1,1,13.15125255,77.66932628
3180000,BEML Layout,Bangalore,1350,3,3,1,1,1,1,1,1,13.15125255,77.66932628
2848000,BEML Layout 5th Stage,Bangalore,1256,3,3,1,1,1,1,1,1,12.9083587,77.5209058
4133000,BEML Layout 5th Stage,Bangalore,1360,3,3,1,1,1,1,1,1,12.9083587,77.5209058
8400000,BEML Layout 5th Stage,Bangalore,1400,3,3,1,1,1,1,1,1,12.9083587,77.5209058
8120000,BEML Layout 5th Stage,Bangalore,1400,3,3,1,1,1,1,1,1,12.9083587,77.5209058
6188000,BEML Layout 5th Stage,Bangalore,1450,3,3,1,1,1,1,1,1,12.9083587,77.5209058
7840000,BEML Layout 5th Stage,Bangalore,1500,3,3,1,1,1,1,1,1,12.9083587,77.5209058
7840000,BEML Layout 5th Stage,Bangalore,1500,3,3,1,1,1,1,1,1,12.9083587,77.5209058
7356000,BEML Layout 5th Stage,Bangalore,1500,3,3,1,1,1,1,1,1,12.9083587,77.5209058
6015000,BEML Layout 5th Stage,Bangalore,1500,3,3,1,1,1,1,1,1,12.9083587,77.5209058
4578000,BEML Layout 5th Stage,Bangalore,1500,3,3,1,1,1,1,1,1,12.9083587,77.5209058
3801000,BEML Layout 5th Stage,Bangalore,1500,3,3,1,1,1,1,1,1,12.9083587,77.5209058
3071000,BEML Layout 5th Stage,Bangalore,1525,3,3,1,1,1,1,1,1,12.9083587,77.5209058
6250000,Bendre Nagar,Bangalore,1050,2,2,0,1,1,1,1,1,13.0109896,77.5501682
6250000,Bendre Nagar,Bangalore,1050,2,2,0,1,1,1,1,1,13.0109896,77.5501682
4237000,Benson Town,Bangalore,760,1,1,0,1,1,1,1,1,12.997803,77.6041749
5000000,Bhoopasandra,Bangalore,3000,2,2,0,1,1,1,1,1,13.0420008,77.5782619
5125000,Bilekahalli,Bangalore,1712,3,3,1,1,1,1,1,1,12.8979703,77.6085699
2840000,Bilekahalli,Bangalore,1776,3,3,1,1,1,1,1,1,12.8979703,77.6085699
3150000,Bilekahalli,Bangalore,1887,3,3,1,1,1,1,1,1,12.8979703,77.6085699
3102000,Bilekahalli,Bangalore,1887,3,3,1,1,1,1,1,1,12.8979703,77.6085699
5814000,Bilekahalli,Bangalore,2061,3,3,1,1,1,1,1,1,12.8979703,77.6085699
6150000,Bilekahalli,Bangalore,2370,3,3,1,1,1,1,1,1,12.8979703,77.6085699
6200000,Bilekahalli,Bangalore,3012,4,4,1,1,1,1,1,1,12.8979703,77.6085699
8700000,Bilekahalli,Bangalore,5000,4,4,1,1,1,1,1,1,12.8979703,77.6085699
8200000,Bileshivale,Bangalore,2305,3,3,1,1,1,1,1,1,13.0543306,77.6710224
3554000,Bommanahalli,Bangalore,568,1,1,0,1,1,1,1,1,12.9089453,77.6239038
3117000,Bommanahalli,Bangalore,620,1,1,0,1,1,1,1,1,12.9089453,77.6239038
2768000,Bommanahalli,Bangalore,735,2,2,0,1,1,1,1,1,12.9089453,77.6239038
4611000,Bommanahalli,Bangalore,815,2,2,0,1,1,1,1,1,12.9089453,77.6239038
3836111,Bommanahalli,Bangalore,870,2,2,0,1,1,1,1,1,12.9089453,77.6239038
4686000,Bommanahalli,Bangalore,885,2,2,0,1,1,1,1,1,12.9089453,77.6239038
3232000,Bommanahalli,Bangalore,1040,2,2,0,1,1,1,1,1,12.9089453,77.6239038
6418000,Bommanahalli,Bangalore,1100,2,2,0,1,1,1,1,1,12.9089453,77.6239038
4128000,Bommanahalli,Bangalore,1105,3,3,1,1,1,1,1,1,12.9089453,77.6239038
4128000,Bommanahalli,Bangalore,1105,3,3,1,1,1,1,1,1,12.9089453,77.6239038
5101000,Bommanahalli,Bangalore,1345,2,2,0,1,1,1,1,1,12.9089453,77.6239038
3217000,Bommanahalli,Bangalore,1510,3,3,1,1,1,1,1,1,12.9089453,77.6239038
5700000,Bommanahalli,Bangalore,1885,3,3,1,1,1,1,1,1,12.9089453,77.6239038
8600000,Bommanahalli,Bangalore,2800,4,4,1,1,1,1,1,1,12.9089453,77.6239038
8083000,Bommasandra,Bangalore,545,2,2,0,1,1,1,1,1,12.8162443,77.6916113
8001111,Bommasandra,Bangalore,735,1,1,0,1,1,1,1,1,12.8162443,77.6916113
4810000,Bommasandra,Bangalore,735,1,1,0,1,1,1,1,1,12.8162443,77.6916113
7400000,Bommasandra,Bangalore,780,2,2,0,1,1,1,1,1,12.8162443,77.6916113
2745000,Bommasandra,Bangalore,785,1,1,0,1,1,1,1,1,12.8162443,77.6916113
4000000,Bommasandra,Bangalore,1000,2,2,0,0,0,0,1,0,12.8162443,77.6916113
2800000,Bommasandra,Bangalore,1000,2,2,0,0,0,0,0,0,12.8162443,77.6916113
6300000,Bommasandra,Bangalore,1005,2,2,0,1,1,1,1,1,12.8162443,77.6916113
4144000,Bommasandra,Bangalore,1005,2,2,0,1,1,1,1,1,12.8162443,77.6916113
4110000,Bommasandra,Bangalore,1005,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4071111,Bommasandra,Bangalore,1005,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4071111,Bommasandra,Bangalore,1005,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4020000,Bommasandra,Bangalore,1005,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4000000,Bommasandra,Bangalore,1005,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4000000,Bommasandra,Bangalore,1005,2,2,0,0,0,1,1,0,12.8162443,77.6916113
3175000,Bommasandra,Bangalore,1005,2,2,0,0,0,0,0,0,12.8162443,77.6916113
3111000,Bommasandra,Bangalore,1005,2,2,0,1,1,1,1,1,12.8162443,77.6916113
3100000,Bommasandra,Bangalore,1005,2,2,0,0,0,1,1,0,12.8162443,77.6916113
8545000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
7840000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
7300000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
5868000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
4133000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
4057000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
3613000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
3600000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
3120000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
3100000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
2811000,Bommasandra,Bangalore,1010,2,2,0,1,1,1,1,1,12.8162443,77.6916113
5106000,Bommasandra,Bangalore,1015,2,2,0,1,1,1,1,1,12.8162443,77.6916113
4011000,Bommasandra,Bangalore,1015,2,2,0,0,0,0,0,0,12.8162443,77.6916113
4011000,Bommasandra,Bangalore,1015,2,2,0,0,0,0,0,0,12.8162443,77.6916113
4000000,Bommasandra,Bangalore,1015,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1020,2,2,0,0,0,1,1,0,12.8162443,77.6916113
3110000,Bommasandra,Bangalore,1020,2,2,0,1,1,1,1,1,12.8162443,77.6916113
3000000,Bommasandra,Bangalore,1020,2,2,0,1,1,1,1,1,12.8162443,77.6916113
4120000,Bommasandra,Bangalore,1030,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4120000,Bommasandra,Bangalore,1030,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1050,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1053,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1054,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1054,2,2,0,0,0,0,1,0,12.8162443,77.6916113
5803000,Bommasandra,Bangalore,1055,2,2,0,1,1,1,1,1,12.8162443,77.6916113
4220000,Bommasandra,Bangalore,1055,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4200000,Bommasandra,Bangalore,1055,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4200000,Bommasandra,Bangalore,1055,2,2,0,0,0,1,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,0,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4100000,Bommasandra,Bangalore,1055,4,4,1,0,0,0,1,0,12.8162443,77.6916113
4000000,Bommasandra,Bangalore,1055,2,2,0,0,0,0,1,0,12.8162443,77.6916113
4577000,Bommasandra,Bangalore,1060,2,2,0,1,1,1,1,1,12.8162443,77.6916113
4500000,Bommasandra,Bangalore,1060,2,2,0,1,1,1,1,1,12.8162443,77.6916113
2811000,Bommasandra,Bangalore,1081,2,2,0,1,1,1,1,1,12.8162443,77.6916113
4147000,Bommasandra,Bangalore,1185,3,3,1,0,0,0,0,0,12.8162443,77.6916113
5180000,Bommasandra,Bangalore,1215,3,3,1,0,0,1,1,0,12.8162443,77.6916113
5100000,Bommasandra,Bangalore,1260,3,3,1,0,0,1,1,0,12.8162443,77.6916113
5077000,Bommasandra,Bangalore,1260,3,3,1,0,0,1,1,0,12.8162443,77.6916113
5050000,Bommasandra,Bangalore,1260,2,2,0,0,0,0,0,0,12.8162443,77.6916113
4402000,Bommasandra,Bangalore,1260,3,3,1,1,1,1,1,1,12.8162443,77.6916113
3030000,Bommasandra,Bangalore,1260,3,3,1,1,1,1,1,1,12.8162443,77.6916113
5080000,Bommasandra,Bangalore,1270,2,2,0,0,0,1,1,0,12.8162443,77.6916113
5080000,Bommasandra,Bangalore,1270,2,2,0,0,0,1,1,0,12.8162443,77.6916113
5080000,Bommasandra,Bangalore,1270,2,2,0,0,0,1,1,0,12.8162443,77.6916113
5080000,Bommasandra,Bangalore,1270,2,2,0,0,0,1,1,0,12.8162443,77.6916113
5100000,Bommasandra,Bangalore,1280,3,3,1,0,0,0,1,0,12.8162443,77.6916113
5075000,Bommasandra,Bangalore,1280,3,3,1,0,0,1,1,0,12.8162443,77.6916113
5240000,Bommasandra,Bangalore,1310,3,3,1,0,0,1,1,0,12.8162443,77.6916113
5240000,Bommasandra,Bangalore,1310,3,3,1,0,0,1,1,0,12.8162443,77.6916113
5300000,Bommasandra,Bangalore,1361,3,3,1,0,0,0,1,0,12.8162443,77.6916113
5300000,Bommasandra,Bangalore,1361,3,3,1,0,0,0,1,0,12.8162443,77.6916113
8358000,Bommasandra,Bangalore,1365,3,3,1,1,1,1,1,1,12.8162443,77.6916113
5300000,Bommasandra,Bangalore,1365,3,3,1,0,0,0,1,0,12.8162443,77.6916113
5300000,Bommasandra,Bangalore,1365,3,3,1,0,0,0,1,0,12.8162443,77.6916113
5300000,Bommasandra,Bangalore,1365,3,3,1,0,0,0,1,0,12.8162443,77.6916113
5300000,Bommasandra,Bangalore,1365,3,3,1,0,0,0,1,0,12.8162443,77.6916113
5300000,Bommasandra,Bangalore,1365,3,3,1,0,0,0,1,0,12.8162443,77.6916113
5300000,Bommasandra,Bangalore,1365,3,3,1,0,0,0,1,0,12.8162443,77.6916113
5300000,Bommasandra,Bangalore,1365,3,3,1,0,0,0,1,0,12.8162443,77.6916113
8400000,Brookefield,Bangalore,1047,2,2,0,0,0,1,1,0,33.5935063,-79.0345627
7800000,Brookefield,Bangalore,1047,2,2,0,1,1,1,1,1,33.5935063,-79.0345627
4500000,Brookefield,Bangalore,1047,2,2,0,1,1,1,1,1,33.5935063,-79.0345627
7600000,Brookefield,Bangalore,1150,2,2,0,0,0,0,0,0,33.5935063,-79.0345627
7845111,Brookefield,Bangalore,1204,3,3,1,1,1,1,1,1,33.5935063,-79.0345627
7015000,Brookefield,Bangalore,1300,2,2,0,1,1,1,1,1,33.5935063,-79.0345627
5612000,Brookefield,Bangalore,1724,3,3,1,1,1,1,1,1,33.5935063,-79.0345627
4060000,Brookefield,Bangalore,1724,3,3,1,1,1,1,1,1,33.5935063,-79.0345627
5305000,Budigere,Bangalore,1500,3,3,1,1,1,1,1,1,13.1351506,77.7471989
4800000,Budigere Cross,Bangalore,465,1,1,0,1,1,1,1,1,13.0465209,77.7504176
4800000,Budigere Cross,Bangalore,465,1,1,0,1,1,1,1,1,13.0465209,77.7504176
4800000,Budigere Cross,Bangalore,465,1,1,0,1,1,1,1,1,13.0465209,77.7504176
7600000,Budigere Cross,Bangalore,488,1,1,0,1,1,1,1,1,13.0465209,77.7504176
7600000,Budigere Cross,Bangalore,488,1,1,0,1,1,1,1,1,13.0465209,77.7504176
7600000,Budigere Cross,Bangalore,488,1,1,0,1,1,1,1,1,13.0465209,77.7504176
3100000,Budigere Cross,Bangalore,611,1,1,0,1,1,1,1,1,13.0465209,77.7504176
3100000,Budigere Cross,Bangalore,801,1,1,0,1,1,1,1,1,13.0465209,77.7504176
2745000,Budigere Cross,Bangalore,814,2,2,0,1,1,1,1,1,13.0465209,77.7504176
7515111,Budigere Cross,Bangalore,815,2,2,0,1,1,1,1,1,13.0465209,77.7504176
2750000,Budigere Cross,Bangalore,815,2,2,0,1,1,1,1,1,13.0465209,77.7504176
3851000,Budigere Cross,Bangalore,1011,3,3,1,1,1,1,1,1,13.0465209,77.7504176
3544000,Budigere Cross,Bangalore,1058,2,2,0,1,1,1,1,1,13.0465209,77.7504176
3544000,Budigere Cross,Bangalore,1058,2,2,0,1,1,1,1,1,13.0465209,77.7504176
3102000,Budigere Cross,Bangalore,1058,2,2,0,1,1,1,1,1,13.0465209,77.7504176
3102000,Budigere Cross,Bangalore,1058,2,2,0,1,1,1,1,1,13.0465209,77.7504176
5070000,Budigere Cross,Bangalore,1065,2,2,0,1,1,1,1,1,13.0465209,77.7504176
5070000,Budigere Cross,Bangalore,1065,2,2,0,1,1,1,1,1,13.0465209,77.7504176
7200000,Budigere Cross,Bangalore,1157,2,2,0,1,0,1,1,0,13.0465209,77.7504176
7040000,Budigere Cross,Bangalore,1165,3,3,1,1,1,1,1,1,13.0465209,77.7504176
6200000,Budigere Cross,Bangalore,1165,2,2,0,1,0,0,0,0,13.0465209,77.7504176
4877000,Budigere Cross,Bangalore,1165,2,2,0,1,1,1,1,1,13.0465209,77.7504176
4877000,Budigere Cross,Bangalore,1165,2,2,0,1,1,1,1,1,13.0465209,77.7504176
6500000,Budigere Cross,Bangalore,1225,3,3,1,1,0,0,0,0,13.0465209,77.7504176
6011000,Budigere Cross,Bangalore,1225,3,3,1,1,1,1,1,1,13.0465209,77.7504176
5610000,Budigere Cross,Bangalore,1225,2,2,0,1,0,1,1,0,13.0465209,77.7504176
5610000,Budigere Cross,Bangalore,1225,2,2,0,1,0,1,1,0,13.0465209,77.7504176
5335000,Budigere Cross,Bangalore,1225,2,2,0,1,1,1,1,1,13.0465209,77.7504176
5335000,Budigere Cross,Bangalore,1225,2,2,0,1,1,1,1,1,13.0465209,77.7504176
4801000,Budigere Cross,Bangalore,1225,2,2,0,1,1,1,1,1,13.0465209,77.7504176
3050000,Budigere Cross,Bangalore,1240,2,2,0,1,1,1,1,1,13.0465209,77.7504176
3045000,Budigere Cross,Bangalore,1240,2,2,0,1,1,1,1,1,13.0465209,77.7504176
3851000,Budigere Cross,Bangalore,1260,2,2,0,1,1,1,1,1,13.0465209,77.7504176
7701111,Budigere Cross,Bangalore,1330,3,3,1,1,1,1,1,1,13.0465209,77.7504176
7701111,Budigere Cross,Bangalore,1330,3,3,1,1,1,1,1,1,13.0465209,77.7504176
7200000,Budigere Cross,Bangalore,1350,3,3,1,1,0,0,0,0,13.0465209,77.7504176
6863000,Budigere Cross,Bangalore,1350,3,3,1,1,1,1,1,1,13.0465209,77.7504176
6183000,Budigere Cross,Bangalore,1350,3,3,1,1,0,1,1,0,13.0465209,77.7504176
6183000,Budigere Cross,Bangalore,1350,3,3,1,1,0,1,1,0,13.0465209,77.7504176
5070000,Budigere Cross,Bangalore,1350,3,3,1,1,1,1,1,1,13.0465209,77.7504176
4250000,Budigere Cross,Bangalore,1350,3,3,1,1,1,1,1,1,13.0465209,77.7504176
4250000,Budigere Cross,Bangalore,1350,3,3,1,1,1,1,1,1,13.0465209,77.7504176
8600000,Budigere Cross,Bangalore,1404,3,3,1,1,0,1,1,0,13.0465209,77.7504176
8100000,Budigere Cross,Bangalore,1530,3,3,1,1,1,1,1,1,13.0465209,77.7504176
6200000,Budigere Cross,Bangalore,1630,3,3,1,1,1,1,1,1,13.0465209,77.7504176
4346000,Budigere Cross,Bangalore,1630,3,3,1,1,1,1,1,1,13.0465209,77.7504176
7840000,Budigere Cross,Bangalore,1636,3,3,1,1,1,1,1,1,13.0465209,77.7504176
2841000,Budigere Cross,Bangalore,1660,3,3,1,1,1,1,1,1,13.0465209,77.7504176
6200000,Budigere Cross,Bangalore,1710,3,3,1,1,1,1,1,1,13.0465209,77.7504176
3100000,Budigere Cross,Bangalore,1722,3,3,1,1,1,1,1,1,13.0465209,77.7504176
8400000,Budigere Cross,Bangalore,1820,3,3,1,1,1,1,1,1,13.0465209,77.7504176
4500000,Budigere Cross,Bangalore,3140,3,3,1,1,1,1,1,1,13.0465209,77.7504176
8140000,Budigere Cross,Bangalore,3840,4,4,1,1,1,1,1,1,13.0465209,77.7504176
7115111,Byrathi,Bangalore,1217,1,1,0,1,1,1,1,1,13.0563529,77.6520993
8180000,Carmelaram,Bangalore,1015,2,2,0,1,1,1,1,1,12.9111998,77.7065133
5114000,Carmelaram,Bangalore,1015,2,2,0,0,0,1,0,0,12.9111998,77.7065133
8442000,Carmelaram,Bangalore,1081,2,2,0,1,1,1,1,1,12.9111998,77.7065133
5161000,Carmelaram,Bangalore,1081,2,2,0,0,0,1,0,0,12.9111998,77.7065133
6174000,Carmelaram,Bangalore,1082,2,2,0,1,1,1,1,1,12.9111998,77.7065133
5123000,Carmelaram,Bangalore,1082,2,2,0,0,0,1,0,0,12.9111998,77.7065133
6070000,Carmelaram,Bangalore,1101,2,2,0,0,0,1,0,0,12.9111998,77.7065133
5161000,Carmelaram,Bangalore,1101,2,2,0,1,1,1,1,1,12.9111998,77.7065133
7811000,Carmelaram,Bangalore,1111,2,2,0,1,1,1,1,1,12.9111998,77.7065133
6081000,Carmelaram,Bangalore,1111,2,2,0,0,0,1,0,0,12.9111998,77.7065133
6174000,Carmelaram,Bangalore,1128,2,2,0,0,0,1,0,0,12.9111998,77.7065133
5114000,Carmelaram,Bangalore,1128,2,2,0,1,1,1,1,1,12.9111998,77.7065133
8545000,Carmelaram,Bangalore,1144,2,2,0,1,1,1,1,1,12.9111998,77.7065133
6381000,Carmelaram,Bangalore,1144,2,2,0,1,1,1,1,1,12.9111998,77.7065133
6201000,Carmelaram,Bangalore,1144,2,2,0,1,1,1,1,1,12.9111998,77.7065133
8716000,Carmelaram,Bangalore,1233,2,2,0,1,1,1,1,1,12.9111998,77.7065133
